#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Density (g/mL)"
50,-398274.9793737149,3553.82072234364,-394721.15865137125,16.448313751797127,0.9525552254942915
100,-395227.0018910677,6521.113766134324,-388705.8881249334,30.181974167173255,0.9525552254942915
150,-392307.69234441733,9228.324842822469,-383079.3675015949,42.711885116744604,0.9525552254942915
200,-389449.260500154,11856.721517973008,-377592.538982181,54.87701570570289,0.9525552254942915
250,-386730.8371550166,14254.836593189219,-372476.0005618274,65.97632325435661,0.9525552254942915
300,-384394.427794049,16681.149115184337,-367713.2786788647,77.20613835751445,0.9525552254942915
350,-381853.91727728257,18907.534984562415,-362946.38229272014,87.51062363496767,0.9525552254942915
400,-379717.29347137036,21355.606701340177,-358361.6867700302,98.84114783144616,0.9525552254942915
450,-377429.44944942417,23364.939076299524,-354064.5103731246,108.14103432464535,0.9525552254942915
500,-375435.5669414201,25347.46328468593,-350088.10365673417,117.31684333353876,0.9525552254942915
550,-373495.73937613936,27172.999758975988,-346322.7396171634,125.76605871057964,0.9525552254942915
600,-371680.6288973526,29133.05224027294,-342547.5766570797,134.837860779734,0.9525552254942915
650,-369685.0950624016,30666.515557234758,-339018.57950516685,141.93526037720883,0.9525552254942915
700,-368031.458568363,32236.943303062,-335794.515265301,149.20374416016662,0.9525552254942915
750,-366659.1551511907,34109.53922937976,-332549.61592181097,157.87076698795275,0.9525552254942915
800,-364878.0408014213,35340.57259476546,-329537.4682066558,163.56841597330768,0.9525552254942915
850,-363472.53152307356,36837.615911157336,-326634.9156119162,170.49725118810318,0.9525552254942915
900,-361758.15288148774,37672.84957931307,-324085.30330217467,174.36300202452406,0.9525552254942915
950,-360236.8649179642,38910.58290319351,-321326.28201477067,180.09166073942245,0.9525552254942915
1000,-358918.6476524831,40059.84034579038,-318858.8073066927,185.41082241760495,0.9525552254942915
1050,-357119.7524240748,40689.860004554066,-316429.89241952077,188.32677170902318,0.9525552254942915
1100,-356120.15254371846,42109.4484551379,-314010.70408858056,194.8971189656602,0.9525552254942915
1150,-355054.92803528765,43223.463565934566,-311831.4644693531,200.05316692030848,0.9525552254942915
1200,-353650.8815389634,43730.990091619955,-309919.89144734346,202.40217554624942,0.9525552254942915
1250,-352824.58945069415,44913.73340400134,-307910.8560466928,207.87632143311885,0.9525552254942915
1300,-351486.86705091083,45604.53627123794,-305882.3307796729,211.07359647558513,0.9525552254942915
1350,-350275.7800353118,46246.82845375757,-304028.95158155425,214.04634725954762,0.9525552254942915
1400,-349483.14381939033,46948.13723561354,-302535.0065837768,217.2922473153193,0.9525552254942915
1450,-348921.87508417806,48088.32044917258,-300833.5546350055,222.56941031716696,0.9525552254942915
1500,-348227.9216006738,49052.99944039063,-299174.9221602832,227.03427896334267,0.9525552254942915
1550,-347046.87976874644,49219.984428664786,-297826.89534008165,227.80714335171905,0.9525552254942915
1600,-346908.8273668452,50264.62515668501,-296644.2022101602,232.64210262368005,0.9525552254942915
1650,-345820.8890537182,50657.176913149684,-295163.71214056853,234.45896817729522,0.9525552254942915
1700,-345293.54924413795,51352.18657503673,-293941.3626691012,237.67571372311713,0.9525552254942915
1750,-344806.15322955186,51815.074050597614,-292991.07917895424,239.81811735702408,0.9525552254942915
1800,-344031.74358049734,52478.402750402456,-291553.3408300949,242.88823243243127,0.9525552254942915
1850,-343126.4174021431,52689.85439288453,-290436.5630092586,243.8669039048021,0.9525552254942915
1900,-342357.34630350256,53292.74839068897,-289064.5979128136,246.6573062378784,0.9525552254942915
1950,-341514.55280982563,53574.29916752975,-287940.2536422959,247.9604207943959,0.9525552254942915
2000,-340952.6248255023,53852.66638896905,-287099.9584365332,249.24880075336864,0.9525552254942915
2050,-340454.70738014625,54261.77116958308,-286192.9362105632,251.1422794386024,0.9525552254942915
2100,-339639.1385469469,54401.58693896653,-285237.5516079804,251.78939526743665,0.9525552254942915
2150,-338661.3712120489,54628.93835705239,-284032.4328549965,252.84165641079736,0.9525552254942915
2200,-337951.67130784364,55052.668125028955,-282899.0031828147,254.80282460530844,0.9525552254942915
2250,-337907.24481554376,55877.0656660145,-282030.17914952926,258.6184220903155,0.9525552254942915
2300,-336833.84278287133,55724.6713510768,-281109.17143179453,257.91308839401347,0.9525552254942915
2350,-336928.1014316012,56574.955615697196,-280353.145815904,261.8484986061158,0.9525552254942915
2400,-336565.20415740414,57084.00620753737,-279481.19794986676,264.2045611383315,0.9525552254942915
2450,-335822.6626608004,57194.942091589415,-278627.72056921094,264.71801085056615,0.9525552254942915
2500,-335604.3663073932,57728.08447861974,-277876.28182877344,267.1855785590671,0.9525552254942915
2550,-334543.41547774384,57464.62532209413,-277078.7901556497,265.96619829036877,0.9525552254942915
2600,-334321.0840985724,57620.50658515579,-276700.5775134166,266.687670790865,0.9525552254942915
2650,-333413.68968543364,57489.12095459446,-275924.5687308392,266.079572565661,0.9525552254942915
2700,-333582.647535183,58313.964146424405,-275268.68338875857,269.8972326772002,0.9525552254942915
2750,-332854.31551014865,58451.22073707514,-274403.0947730735,270.5325037400681,0.9525552254942915
2800,-332178.903401325,58716.252677764045,-273462.65072356095,271.75916339886595,0.9525552254942915
2850,-331458.9552095742,58853.919657193415,-272605.0355523808,272.3963338832069,0.9525552254942915
2900,-330735.5566305802,58566.25089585851,-272169.3057347217,271.06490317448305,0.9525552254942915
2950,-330530.72391987825,58904.904899805464,-271625.8190200728,272.6323112531181,0.9525552254942915
3000,-329989.8383640186,58990.592580794444,-270999.2457832241,273.02890353271994,0.9525552254942915
3050,-330009.48835537443,59399.79516587539,-270609.693189499,274.92283489091716,0.9525552254942915
3100,-329762.09013561765,59717.99599788425,-270044.0941377334,276.39557860251136,0.9525552254942915
3150,-329219.0183515842,59763.11260192329,-269455.9057496609,276.60439387954096,0.9525552254942915
3200,-328611.80742362,59661.53319558897,-268950.27422803105,276.1342491883349,0.9525552254942915
3250,-328580.2813906153,60069.58260664146,-268510.6987839738,278.02284325753743,0.9525552254942915
3300,-328219.9893905991,60278.22741785133,-267941.76197274774,278.98852374217404,0.9525552254942915
3350,-327837.23680201964,60392.225561436615,-267445.01124058303,279.51614665264447,0.9525552254942915
3400,-327828.6857623856,60884.706212646735,-266943.97954973887,281.795517757907,0.9525552254942915
3450,-327359.5979281799,60751.05073592812,-266608.5471922518,281.1769138981535,0.9525552254942915
3500,-326860.9751891126,60588.38963293773,-266272.58555617486,280.42406194915736,0.9525552254942915
