#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Density (g/mL)"
100,-385689.5377222365,12857.592940349437,-372831.94478188705,59.56440761650082,0.9580024802665849
200,-374052.9999111546,23538.314087404535,-350514.6858237501,109.04418435176274,0.9580024802665849
300,-363106.1215313645,32685.660891885553,-330420.46063947893,151.42041263954331,0.9580024802665849
400,-353538.4756323835,41254.17930786451,-312284.296324519,191.11514601356424,0.9580024802665849
500,-344593.12644147594,49313.206753147446,-295279.9196883285,228.44959873503558,0.9580024802665849
600,-335429.48773091566,55632.62073772831,-279796.86699318734,257.72507449642336,0.9580024802665849
700,-326933.86023068056,61430.4257723887,-265503.43445829186,284.58413155070014,0.9580024802665849
800,-319130.2477726387,66450.09751754045,-252680.15025509824,307.83838880681174,0.9580024802665849
900,-311348.173339623,70928.59550419007,-240419.57783543295,328.58559093275085,0.9580024802665849
1000,-304596.48415025603,75955.27728978684,-228641.2068604692,351.8723230780904,0.9580024802665849
1100,-297611.93246625643,79254.97125306376,-218356.96121319267,367.1585681124578,0.9580024802665849
1200,-292179.2664537877,82861.41001359577,-209317.8564401919,383.86584678995786,0.9580024802665849
1300,-286335.02934765536,86295.30416138214,-200039.72518627322,399.77379096579097,0.9580024802665849
1400,-280211.13741443213,89358.68575717614,-190852.451657256,413.96528939814067,0.9580024802665849
1500,-275472.163041356,92046.4257219152,-183425.7373194408,426.4165809866677,0.9580024802665849
1600,-271769.66707430314,95475.85261368856,-176293.81446061458,442.30383004022394,0.9580024802665849
1700,-268300.0619964916,98643.53703033447,-169656.52496615716,456.97852433711824,0.9580024802665849
1800,-264299.43437087815,100023.34633513913,-164276.08803573903,463.3706635381118,0.9580024802665849
1900,-262152.4076661803,103853.94480275165,-158298.46286342863,481.1163900981731,0.9580024802665849
2000,-258851.84799579438,104759.22214724342,-154092.62584855096,485.31020063514177,0.9580024802665849
2100,-256983.41173855308,107276.48074757261,-149706.93099098047,496.97171597800303,0.9580024802665849
2200,-253448.79519764613,108350.41124358156,-145098.38395406457,501.946833335726,0.9580024802665849
2300,-251862.96264533256,110198.10894414503,-141664.85370118753,510.5065240569227,0.9580024802665849
2400,-249850.23429911118,111944.14330510981,-137906.09099400137,518.5952466406458,0.9580024802665849
2500,-248005.15475792252,114052.65194732917,-133952.50281059335,528.3631766731745,0.9580024802665849
2600,-246878.58512649126,115681.9774841147,-131196.60764237656,535.9112310301068,0.9580024802665849
2700,-244923.25601219293,116570.69189043029,-128352.56412176264,540.0283116841628,0.9580024802665849
2800,-243775.91077056248,118079.54627080634,-125696.36449975614,547.0182683396282,0.9580024802665849
2900,-242786.12050031312,119115.84377767122,-123670.2767226419,551.8190461677359,0.9580024802665849
3000,-241752.72615642752,119292.6123742843,-122460.11378214322,552.6379488030353,0.9580024802665849
3100,-240959.60763354134,120968.10714536672,-119991.50048817461,560.3998879130284,0.9580024802665849
3200,-239235.5623045517,120682.85759687657,-118552.70470767515,559.0784336985796,0.9580024802665849
3300,-239167.62777942885,122034.13443047623,-117133.49334895262,565.338392657669,0.9580024802665849
3400,-238878.61521565635,123785.69432035834,-115092.92089529801,573.4527129452746,0.9580024802665849
3500,-237868.96571975295,123841.0418277306,-114027.92389202234,573.7091171964415,0.9580024802665849
3600,-237328.89259336423,123877.3646566784,-113451.52793668583,573.8773872450632,0.9580024802665849
3700,-235605.80137319025,123966.32169675268,-111639.47967643756,574.2894918605946,0.9580024802665849
3800,-235378.40578094684,124988.44722422189,-110389.95855672495,579.0246162214186,0.9580024802665849
3900,-234731.87116865907,124784.74113036296,-109947.1300382961,578.0809222605916,0.9580024802665849
